name,address,phone_number,website,type,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
Nonno Nino Restaurant,"10 Rue Bremontier, Paris",01 49 26 09 74,https://www.nonnonino.fr/,meal_takeaway,"Monday: 12:00 – 2:30 PM, 7:30 – 11:00 PM","Tuesday: 12:00 – 2:30 PM, 7:30 – 11:00 PM","Wednesday: 12:00 – 2:30 PM, 7:30 – 11:00 PM","Thursday: 12:00 – 2:30 PM, 7:30 – 11:00 PM","Friday: 12:00 – 2:30 PM, 7:30 – 11:00 PM","Saturday: 12:00 – 2:30 PM, 7:30 – 11:00 PM",Sunday: Closed
Restaurant Marcel 16,"15 Rue Mesnil, Paris",09 72 80 00 72,http://www.restaurantmarcel.fr/,restaurant,Monday: 10:00 AM – 10:00 PM,Tuesday: 10:00 AM – 10:00 PM,Wednesday: 10:00 AM – 10:00 PM,Thursday: 10:00 AM – 10:00 PM,Friday: 10:00 AM – 10:00 PM,Saturday: 10:00 AM – 10:00 PM,Sunday: 10:00 AM – 6:00 PM
Café la Jatte 2 - Le Restaurant,"60 Bd Vital Bouhot, Neuilly-sur-Seine",01 47 45 04 20,https://cafejatte.com/,restaurant,"Monday: 12:00 – 3:00 PM, 7:00 – 10:45 PM","Tuesday: 12:00 – 3:00 PM, 7:00 – 10:45 PM","Wednesday: 12:00 – 3:00 PM, 7:00 – 10:45 PM","Thursday: 12:00 – 3:00 PM, 7:00 – 10:45 PM","Friday: 12:00 – 3:00 PM, 7:00 – 10:45 PM","Saturday: 12:00 – 3:00 PM, 7:00 – 10:45 PM","Sunday: 12:00 – 3:00 PM, 7:00 – 10:45 PM"
Restaurant brasserie Bistrot du coin,"70 Rue du Président Wilson, Levallois-Perret",01 47 37 07 67,http://www.bistrotducoin-levallois.fr/,restaurant,Monday: 8:00 AM – 12:00 AM,Tuesday: 8:00 AM – 12:00 AM,Wednesday: 8:00 AM – 12:00 AM,Thursday: 8:00 AM – 12:00 AM,Friday: 8:00 AM – 12:00 AM,Saturday: 8:00 AM – 1:00 AM,Sunday: 8:00 AM – 1:00 AM
Restaurant Au Bon Coin,"3 Rue Alexandre Charpentier, Paris",01 45 79 72 01,Not Available,restaurant,Monday: 11:30 AM – 10:00 PM,Tuesday: 11:30 AM – 10:00 PM,Wednesday: 11:30 AM – 10:00 PM,Thursday: 11:30 AM – 10:00 PM,Friday: 11:30 AM – 10:00 PM,Saturday: 11:30 AM – 10:00 PM,Sunday: Closed
Le Nouveau Paris restaurant neuilly sur seine ile de la jatte,"Ile De La Jatte, 204 Bd Bineau, Neuilly-sur-Seine",01 46 24 66 12,http://www.facebook.com/Le-nouveau-paris-434129080064354,restaurant,Monday: 7:00 AM – 10:30 PM,Tuesday: 7:00 AM – 10:30 PM,Wednesday: 7:00 AM – 10:30 PM,Thursday: 7:00 AM – 10:30 PM,Friday: 7:00 AM – 10:30 PM,Saturday: Closed,Sunday: Closed
Restaurant Bar Au Petit Tonneau Levallois,"100 Rue Marius Aufan, Levallois-Perret",01 47 58 56 37,http://aupetittonneaulevallois.com/,restaurant,Monday: 7:30 AM – 4:00 PM,Tuesday: 7:30 AM – 10:00 PM,Wednesday: 7:30 AM – 12:00 AM,Thursday: 7:30 AM – 12:00 AM,Friday: 7:30 AM – 10:00 PM,Saturday: Closed,Sunday: Closed
Le Bistrot Du Parc,"15 Bd Jean Mermoz, Neuilly-sur-Seine",01 47 22 27 27,Not Available,restaurant,Monday: 8:00 AM – 11:30 PM,Tuesday: 8:00 AM – 11:30 PM,Wednesday: 8:00 AM – 11:30 PM,Thursday: 8:00 AM – 11:30 PM,Friday: 8:00 AM – 11:30 PM,Saturday: 8:00 AM – 11:30 PM,Sunday: 8:00 AM – 11:30 PM
Le Village à Neuilly,"175 Av. Charles de Gaulle, Neuilly-sur-Seine",01 46 37 17 56,http://levillageneuilly.fr/,restaurant,Monday: 8:00 AM – 11:00 PM,Tuesday: 8:00 AM – 11:00 PM,Wednesday: 8:00 AM – 11:00 PM,Thursday: 8:00 AM – 11:00 PM,Friday: 8:00 AM – 11:00 PM,Saturday: 12:00 – 11:00 PM,Sunday: 12:00 – 11:00 PM
LA ROSA - Restaurant Italien,"23 Rue Guillaume Tell, Paris",01 42 67 12 67,Not Available,restaurant,"Monday: 12:00 – 2:00 PM, 7:00 – 10:00 PM","Tuesday: 12:00 – 2:00 PM, 7:00 – 10:00 PM","Wednesday: 12:00 – 2:00 PM, 7:00 – 10:00 PM","Thursday: 12:00 – 2:00 PM, 7:00 – 10:00 PM","Friday: 12:00 – 2:00 PM, 7:00 – 10:00 PM",Saturday: 7:00 – 10:00 PM,Sunday: Closed
Persillé - Maison de Viande Levallois,"31 Rue d'Alsace, Levallois-Perret",Not Available,http://www.persille.fr/,restaurant,Monday: 12:00 – 2:30 PM,"Tuesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Wednesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Thursday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Friday: 12:00 – 2:30 PM, 7:00 – 10:30 PM",Saturday: 12:00 – 10:30 PM,Sunday: Closed
Restaurant a La Coupole,"3 Rue de Chartres, Neuilly-sur-Seine",01 46 24 82 90,Not Available,restaurant,"Monday: 12:00 – 2:30 PM, 7:15 – 10:00 PM","Tuesday: 12:00 – 2:30 PM, 7:15 – 10:00 PM","Wednesday: 12:00 – 2:30 PM, 7:15 – 10:00 PM","Thursday: 12:00 – 2:30 PM, 7:15 – 10:00 PM","Friday: 12:00 – 2:30 PM, 7:15 – 10:00 PM",Saturday: Closed,Sunday: Closed
TOI,"1 Av. Château du Loir, Courbevoie",01 46 67 35 62,https://toi-restaurant.com/,restaurant,Monday: 12:00 PM – 12:00 AM,Tuesday: 12:00 PM – 12:00 AM,Wednesday: 12:00 PM – 12:00 AM,Thursday: 12:00 PM – 2:00 AM,Friday: 12:00 PM – 2:00 AM,Saturday: 12:00 PM – 2:00 AM,Sunday: 12:00 PM – 12:00 AM
Le Timgad,"37 Rue de l'Alma, Courbevoie",01 47 89 84 09,http://www.letimgad.com/fr,restaurant,"Monday: 12:00 – 2:00 PM, 7:00 – 10:30 PM","Tuesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Wednesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Thursday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Friday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Saturday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Sunday: 12:00 – 2:30 PM, 7:00 – 10:30 PM"
Venezia,"2 Rue François Couperin, Courbevoie",01 46 35 96 42,http://venezia-courbevoie.eatbu.com/,restaurant,"Monday: 11:30 AM – 3:00 PM, 6:30 – 11:00 PM","Tuesday: 11:30 AM – 3:00 PM, 6:30 – 11:00 PM","Wednesday: 11:30 AM – 3:00 PM, 6:30 – 11:00 PM","Thursday: 11:30 AM – 3:00 PM, 6:30 – 11:00 PM","Friday: 11:30 AM – 3:00 PM, 6:30 – 11:00 PM",Saturday: 6:30 – 11:00 PM,Sunday: Closed
Audass’2.0,"215 Bd Saint-Denis, Courbevoie",01 43 33 25 35,https://www.pierrelambert.fr/lexperience/,bar,Monday: Closed,"Tuesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Wednesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Thursday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Friday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Saturday: 12:00 – 2:30 PM, 7:00 – 10:30 PM",Sunday: Closed
Résunga Restaurant,"51 Rue de la République, Puteaux",09 82 21 71 39,https://www.restaurantresunga.com/,restaurant,"Monday: 12:00 – 2:30 PM, 7:00 – 11:00 PM","Tuesday: 12:00 – 2:30 PM, 7:00 – 11:00 PM","Wednesday: 12:00 – 2:30 PM, 7:00 – 11:00 PM","Thursday: 12:00 – 2:30 PM, 7:00 – 11:00 PM","Friday: 12:00 – 2:30 PM, 7:00 – 11:00 PM","Saturday: 12:00 – 2:30 PM, 7:00 – 11:00 PM",Sunday: Closed
PALERMO,"35 Rue Victor Hugo, Courbevoie",09 87 00 97 97,http://palermo-courbevoie.eatbu.com/,restaurant,"Monday: 11:30 AM – 2:30 PM, 6:30 – 10:30 PM","Tuesday: 11:30 AM – 2:30 PM, 6:30 – 10:30 PM","Wednesday: 11:30 AM – 2:30 PM, 6:30 – 10:30 PM","Thursday: 11:30 AM – 2:30 PM, 6:30 – 10:30 PM","Friday: 11:30 AM – 2:30 PM, 6:30 – 10:30 PM","Saturday: 11:30 AM – 2:30 PM, 6:30 – 10:30 PM","Sunday: 11:30 AM – 2:30 PM, 6:30 – 10:30 PM"
Restaurant Medine,"94 Rue Aristide Briand, Levallois-Perret",Not Available,Not Available,restaurant,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Restaurant Le Ballon La Défense,"15 Pl. des Reflets, Courbevoie",01 47 76 11 33,Not Available,restaurant,Monday: 7:00 AM – 11:00 PM,Tuesday: 7:00 AM – 11:00 PM,Wednesday: 7:00 AM – 11:00 PM,Thursday: 7:00 AM – 11:00 PM,Friday: 7:00 AM – 11:00 PM,Saturday: Closed,Sunday: Closed
ANGELINO- Restaurant italien à Levallois Perret,"35 Rue Carnot, Levallois-Perret",01 49 03 02 73,https://angelino-ristoranti.fr/,restaurant,Monday: Closed,"Tuesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Wednesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Thursday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Friday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Saturday: 12:00 – 2:30 PM, 7:00 – 10:30 PM",Sunday: 12:00 – 3:00 PM
L'Adresse,"4 Rue Paul Chatrousse, Neuilly-sur-Seine",01 46 24 48 11,http://ladresse.lafourchette.rest/,restaurant,"Monday: 12:00 – 2:30 PM, 7:30 – 10:00 PM","Tuesday: 12:00 – 2:30 PM, 7:30 – 10:00 PM","Wednesday: 12:00 – 2:30 PM, 7:30 – 10:00 PM","Thursday: 12:00 – 2:30 PM, 7:30 – 10:00 PM","Friday: 12:00 – 2:30 PM, 7:30 – 10:00 PM",Saturday: Closed,Sunday: Closed
La Place - Bar Restaurant,"4 Av. Sainte-Foy, Neuilly-sur-Seine",01 47 38 79 28,https://laplace-neuilly.com/,restaurant,Monday: 8:00 AM – 12:00 AM,Tuesday: 8:00 AM – 12:00 AM,Wednesday: 8:00 AM – 12:00 AM,Thursday: 8:00 AM – 12:00 AM,Friday: 8:00 AM – 12:00 AM,Saturday: 8:00 AM – 12:00 AM,Sunday: 8:00 AM – 12:00 AM
Restaurant Le Brunel,"2 Rue Brunel, Paris",01 43 80 42 48,Not Available,restaurant,Monday: 11:00 AM – 3:30 PM,Tuesday: 11:00 AM – 2:00 AM,Wednesday: 11:00 AM – 2:00 AM,Thursday: 11:00 AM – 2:00 AM,Friday: 11:00 AM – 2:00 AM,Saturday: 4:00 PM – 2:00 AM,Sunday: Closed
Epi Restaurant,"78 Rue Baudin, Levallois-Perret",09 51 03 01 13,http://epi-restaurant.fr/,restaurant,Monday: 7:00 AM – 10:30 PM,Tuesday: 7:00 AM – 10:30 PM,Wednesday: 7:00 AM – 10:30 PM,Thursday: 8:00 AM – 10:30 PM,Friday: 7:00 AM – 10:30 PM,Saturday: 7:00 AM – 10:30 PM,Sunday: Closed
Restaurant Fratelli Neuilly,"52 Rue de Sablonville, Neuilly-sur-Seine",01 46 24 62 13,http://www.fratellineuilly.fr/,restaurant,"Monday: 12:00 – 3:00 PM, 7:00 – 11:00 PM","Tuesday: 12:00 – 3:00 PM, 7:00 – 11:00 PM","Wednesday: 12:00 – 3:00 PM, 7:00 – 11:00 PM","Thursday: 12:00 – 3:00 PM, 7:00 – 11:00 PM","Friday: 12:00 – 3:00 PM, 7:00 – 11:00 PM","Saturday: 12:00 – 3:00 PM, 7:00 – 11:00 PM","Sunday: 12:00 – 4:00 PM, 7:00 – 10:00 PM"
Restaurant Caïus,"6 Rue d'Armaillé, Paris",01 42 27 19 20,http://caius-restaurant.paris/,restaurant,"Monday: 12:00 – 2:00 PM, 7:30 – 10:00 PM","Tuesday: 12:00 – 2:00 PM, 7:30 – 10:00 PM","Wednesday: 12:00 – 2:00 PM, 7:30 – 10:00 PM","Thursday: 12:00 – 2:00 PM, 7:30 – 10:00 PM","Friday: 12:00 – 2:00 PM, 7:30 – 10:00 PM",Saturday: Closed,Sunday: Closed
Le Manly,"14 Rue Collange, Levallois-Perret",01 47 39 32 44,https://www.lemanly.fr/,restaurant,Monday: 12:00 – 2:30 PM,"Tuesday: 12:00 – 2:30 PM, 7:30 – 10:00 PM",Wednesday: 12:00 – 2:30 PM,"Thursday: 12:00 – 2:30 PM, 7:30 – 10:00 PM","Friday: 12:00 – 2:30 PM, 7:30 – 10:30 PM",Saturday: 7:00 – 10:30 PM,Sunday: Closed
Le Passage..Restaurant,"147 Av. Charles de Gaulle, Neuilly-sur-Seine",01 46 24 04 24,http://lepassageneuilly.com/,restaurant,Monday: 7:00 AM – 1:00 AM,Tuesday: 7:00 AM – 1:00 AM,Wednesday: 7:00 AM – 1:00 AM,Thursday: 7:00 AM – 1:00 AM,Friday: 7:00 AM – 1:00 AM,Saturday: Closed,Sunday: Closed
Restaurant L'Huîtrier,"16 Rue Saussier-Leroy, Paris",01 40 54 83 44,http://www.huitrier.fr/,restaurant,"Monday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Tuesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Wednesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Thursday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Friday: 12:00 – 2:30 PM, 7:00 – 10:30 PM",Saturday: Closed,Sunday: Closed
Restaurant le Bambou Royal,"8 Rue Troyon, Paris",01 43 80 86 06,https://www.facebook.com/pages/Le-Bambou-Royal/205437712832445,restaurant,"Monday: 12:00 – 3:00 PM, 6:00 – 10:30 PM","Tuesday: 12:00 – 3:00 PM, 6:00 – 10:30 PM","Wednesday: 12:00 – 3:00 PM, 6:00 – 10:30 PM","Thursday: 12:00 – 3:00 PM, 6:00 – 10:30 PM","Friday: 12:00 – 3:00 PM, 6:00 – 10:30 PM",Saturday: 6:00 – 10:30 PM,"Sunday: 12:00 – 3:00 PM, 6:00 – 10:30 PM"
La Grange,"160 Av. Charles de Gaulle, Neuilly-sur-Seine",01 47 38 24 16,https://www.hileal.net/la-grange-1678218-fr,restaurant,Monday: 6:00 AM – 2:00 AM,Tuesday: 6:00 AM – 2:00 AM,Wednesday: 6:00 AM – 2:00 AM,Thursday: 6:00 AM – 2:00 AM,Friday: 6:00 AM – 2:00 AM,Saturday: 7:00 AM – 2:00 AM,Sunday: Closed
Restaurant Le Lassani,"121 Bd Saint-Denis, Courbevoie",01 43 33 23 33,http://lassani.fr/,restaurant,Monday: Closed,"Tuesday: 11:45 AM – 2:30 PM, 6:30 – 11:00 PM","Wednesday: 11:45 AM – 2:30 PM, 6:30 – 11:00 PM","Thursday: 11:45 AM – 2:30 PM, 6:30 – 11:00 PM","Friday: 11:45 AM – 2:30 PM, 6:30 – 11:00 PM","Saturday: 11:45 AM – 2:30 PM, 6:30 – 11:00 PM","Sunday: 11:45 AM – 2:30 PM, 6:30 – 11:00 PM"
Italienisches Restaurant Franco,"55 Rue Deguingand 39, Levallois-Perret",Not Available,Not Available,restaurant,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
SO THAI - Restaurant thaïlandais,"62 Rue du Capitaine Guynemer, Courbevoie",01 47 47 00 58,Not Available,meal_delivery,"Monday: 11:00 AM – 3:00 PM, 6:00 – 11:00 PM","Tuesday: 11:00 AM – 3:00 PM, 6:00 – 11:00 PM","Wednesday: 11:00 AM – 3:00 PM, 6:00 – 11:00 PM","Thursday: 11:00 AM – 3:00 PM, 6:00 – 11:00 PM","Friday: 11:00 AM – 3:00 PM, 6:00 – 11:00 PM",Saturday: 6:00 – 11:00 PM,Sunday: Closed
Thaï Siam...Restaurant Thailandais,"25 Av. de Wagram, Paris",01 42 67 64 69,http://www.restaurant-thaisiam.com/,restaurant,"Monday: 11:30 AM – 2:30 PM, 6:30 – 11:00 PM","Tuesday: 11:30 AM – 2:30 PM, 6:30 – 11:00 PM","Wednesday: 11:30 AM – 2:30 PM, 6:30 – 11:00 PM","Thursday: 11:30 AM – 2:30 PM, 6:30 – 11:00 PM","Friday: 11:30 AM – 2:30 PM, 6:30 – 11:00 PM","Saturday: 11:30 AM – 2:30 PM, 6:30 – 11:00 PM",Sunday: Closed
Mocca Restaurant,"10 Pl. du Maréchal Juin, Paris",01 45 78 84 22,http://www.moccarestaurant.fr/,restaurant,Monday: 11:00 AM – 3:30 PM,Tuesday: 11:00 AM – 1:00 AM,Wednesday: 11:00 AM – 1:00 AM,Thursday: 11:00 AM – 1:00 AM,Friday: 11:00 AM – 1:00 AM,Saturday: 11:00 AM – 1:00 AM,Sunday: 11:00 AM – 5:00 PM
Da Antonino Restaurant au Jardin d'Acclimatation,"Bois de Boulogne, Paris",01 40 67 96 99,https://www.jardindacclimatation.fr/restaurants/da-antonino,restaurant,Monday: 12:00 – 5:00 PM,Tuesday: 12:00 – 5:00 PM,Wednesday: 12:00 – 5:00 PM,Thursday: 12:00 – 5:00 PM,Friday: 12:00 – 5:00 PM,Saturday: 12:00 – 5:00 PM,Sunday: 12:00 – 5:00 PM
Naï Brasserie.... Bar,"8 Av. de la Grande Armée, Paris",01 43 80 52 16,http://www.nai-brasserie.fr/,cafe,Monday: 7:00 AM – 1:00 AM,Tuesday: 7:00 AM – 1:00 AM,Wednesday: 7:00 AM – 1:00 AM,Thursday: 7:00 AM – 1:00 AM,Friday: 7:00 AM – 1:00 AM,Saturday: 7:00 AM – 1:00 AM,Sunday: 7:00 AM – 1:00 AM
Braisenville,"36 Rue Condorcet, Paris",09 50 91 21 74,http://www.braisenville.com/,restaurant,"Monday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Tuesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Wednesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Thursday: 12:00 – 2:30 PM, 7:00 – 11:00 PM","Friday: 12:00 – 2:30 PM, 7:00 – 11:00 PM",Saturday: 7:00 – 11:00 PM,Sunday: Closed
Restaurant Le Saulnier,"39 Bd de Strasbourg, Paris",01 47 70 08 31,Not Available,restaurant,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Restaurant Le Village,"8 Rue Versigny, Paris",01 70 69 93 58,https://levillagebistrot.fr/,restaurant,Monday: 10:00 AM – 2:00 AM,Tuesday: 10:00 AM – 2:00 AM,Wednesday: 10:00 AM – 2:00 AM,Thursday: 10:00 AM – 2:00 AM,Friday: 10:00 AM – 2:00 AM,Saturday: 10:00 AM – 2:00 AM,Sunday: 10:00 AM – 2:00 AM
Sarté Restaurant,"15 Rue André del Sarte, Paris",01 42 57 29 27,https://www.sarterestaurant.com/,restaurant,Monday: Closed,"Tuesday: 12:00 – 2:30 PM, 6:00 – 11:00 PM","Wednesday: 12:00 – 2:30 PM, 6:00 – 11:00 PM","Thursday: 12:00 – 2:30 PM, 6:00 – 11:00 PM","Friday: 12:00 – 2:30 PM, 6:00 – 11:00 PM","Saturday: 12:00 – 2:30 PM, 6:00 – 11:00 PM",Sunday: Closed
Restaurant Station Nord-Est,"15 Rue du 8 Mai 1945, Paris",01 40 37 74 16,Not Available,restaurant,Monday: 10:00 AM – 11:00 PM,Tuesday: 10:00 AM – 11:00 PM,Wednesday: 10:00 AM – 11:00 PM,Thursday: 10:00 AM – 11:00 PM,Friday: 10:00 AM – 11:00 PM,Saturday: 10:00 AM – 11:00 PM,Sunday: Closed
Le Poulbot,"3 Rue Poulbot, Paris",01 42 23 32 07,https://lepoulbot.com/,restaurant,Monday: 12:00 – 10:00 PM,Tuesday: 12:00 – 10:00 PM,Wednesday: 12:00 – 10:00 PM,Thursday: 12:00 – 10:00 PM,Friday: 12:00 – 10:00 PM,Saturday: 12:00 – 10:00 PM,Sunday: 12:00 – 10:00 PM
Signature Montmartre,"12 Rue des Trois Frères, Paris",01 84 25 30 00,https://www.signature-montmartre.fr/,restaurant,Monday: Closed,Tuesday: Closed,Wednesday: 7:00 – 11:00 PM,Thursday: 7:00 – 11:00 PM,Friday: 7:00 – 11:00 PM,Saturday: 7:00 – 11:00 PM,Sunday: 7:00 – 11:00 PM
ASPIC,"24 Rue Louise-Émilie de la Tour d'Auvergne, Paris",09 82 49 30 98,http://www.aspic-restaurant.fr/,restaurant,Monday: 7:30 – 11:00 PM,Tuesday: 7:30 – 11:00 PM,Wednesday: 7:30 – 11:00 PM,Thursday: 7:30 – 11:00 PM,Friday: 7:30 – 11:00 PM,Saturday: Closed,Sunday: Closed
Restaurant Pétrelle,"34 Rue Petrelle, Paris",01 42 82 11 02,http://www.petrelle.fr/,restaurant,Monday: Closed,Tuesday: Closed,Wednesday: 7:30 – 11:00 PM,Thursday: 7:30 – 11:00 PM,Friday: 7:30 – 11:00 PM,"Saturday: 12:30 – 2:00 PM, 7:30 – 11:00 PM","Sunday: 12:30 – 2:00 PM, 7:30 – 11:00 PM"
L'assiette d'or,"36 Rue Stephenson, Paris",09 83 85 83 62,Not Available,restaurant,Monday: 9:30 AM – 11:30 PM,Tuesday: 9:00 AM – 11:00 PM,Wednesday: 9:00 AM – 12:00 AM,Thursday: 9:00 AM – 12:00 AM,Friday: 9:00 AM – 2:00 AM,Saturday: Closed,Sunday: Closed
Restaurant Amour,"8 Rue de Navarin, Paris",01 48 78 31 80,https://amour.hotelamourparis.fr/hotel-amour/amour-restaurant/,restaurant,Monday: 8:00 AM – 2:00 AM,Tuesday: 8:00 AM – 2:00 AM,Wednesday: 8:00 AM – 2:00 AM,Thursday: 8:00 AM – 2:00 AM,Friday: 8:00 AM – 2:00 AM,Saturday: 8:00 AM – 2:00 AM,Sunday: 8:00 AM – 2:00 AM
